1,4/1/1996,0,16,1,2,0
2,4/1/1996,0,6,2,2,0
3,4/1/1996,0,14,3,2,0
4,4/1/1996,0,9,5,2,0
5,4/1/1996,0,17,8,2,0
6,4/1/1996,0,4,10,2,0
7,4/1/1996,0,20,13,2,0
8,4/1/1996,0,7,15,2,0
9,4/1/1996,0,11,18,2,0
10,4/1/1996,0,12,19,2,0
11,4/2/1996,0,16,1,2,0
12,4/2/1996,0,6,2,2,0
13,4/2/1996,0,14,3,2,0
14,4/2/1996,0,9,5,2,0
15,4/2/1996,0,17,8,2,0
16,4/2/1996,0,4,10,2,0
17,4/2/1996,0,20,13,2,0
18,4/2/1996,0,7,15,2,0
19,4/2/1996,0,11,18,2,0
20,4/2/1996,0,12,19,2,0
21,4/3/1996,0,10,1,2,0
22,4/3/1996,0,5,3,2,0
23,4/3/1996,0,9,4,2,0
24,4/3/1996,0,13,7,2,0
25,4/3/1996,0,20,12,2,0
26,4/3/1996,0,11,14,2,0
27,4/3/1996,0,8,15,2,0
28,4/3/1996,0,18,16,2,0
29,4/3/1996,0,6,17,2,0
30,4/3/1996,0,2,19,2,0
31,4/4/1996,0,10,1,2,0
32,4/4/1996,0,5,3,2,0
33,4/4/1996,0,9,4,2,0
34,4/4/1996,0,13,7,2,0
35,4/4/1996,0,20,12,2,0
36,4/4/1996,0,11,14,2,0
37,4/4/1996,0,8,15,2,0
38,4/4/1996,0,18,16,2,0
39,4/4/1996,0,6,17,2,0
40,4/4/1996,0,2,19,2,0
41,4/5/1996,0,16,4,2,0
42,4/5/1996,0,12,6,2,0
43,4/5/1996,0,2,8,2,0
44,4/5/1996,0,14,9,2,0
45,4/5/1996,0,5,10,2,0
46,4/5/1996,0,3,11,2,0
47,4/5/1996,0,15,13,2,0
48,4/5/1996,0,7,17,2,0
49,4/5/1996,0,1,18,2,0
50,4/5/1996,0,19,20,2,0
51,4/6/1996,0,16,4,2,0
52,4/6/1996,0,12,6,2,0
53,4/6/1996,0,2,8,2,0
54,4/6/1996,0,14,9,2,0
55,4/6/1996,0,5,10,2,0
56,4/6/1996,0,3,11,2,0
57,4/6/1996,0,15,13,2,0
58,4/6/1996,0,7,17,2,0
59,4/6/1996,0,1,18,2,0
60,4/6/1996,0,19,20,2,0
61,4/7/1996,0,3,1,2,0
62,4/7/1996,0,8,7,2,0
63,4/7/1996,0,9,11,2,0
64,4/7/1996,0,2,12,2,0
65,4/7/1996,0,17,13,2,0
66,4/7/1996,0,5,14,2,0
67,4/7/1996,0,19,15,2,0
68,4/7/1996,0,10,16,2,0
69,4/7/1996,0,4,18,2,0
70,4/7/1996,0,6,20,2,0
71,4/8/1996,0,3,1,2,0
72,4/8/1996,0,8,7,2,0
73,4/8/1996,0,9,11,2,0
74,4/8/1996,0,2,12,2,0
75,4/8/1996,0,17,13,2,0
76,4/8/1996,0,5,14,2,0
77,4/8/1996,0,19,15,2,0
78,4/8/1996,0,10,16,2,0
79,4/8/1996,0,4,18,2,0
80,4/8/1996,0,6,20,2,0
81,4/9/1996,0,20,2,2,0
82,4/9/1996,0,1,4,2,0
83,4/9/1996,0,11,5,2,0
84,4/9/1996,0,19,6,2,0
85,4/9/1996,0,12,7,2,0
86,4/9/1996,0,13,8,2,0
87,4/9/1996,0,3,9,2,0
88,4/9/1996,0,18,10,2,0
89,4/9/1996,0,14,16,2,0
90,4/9/1996,0,15,17,2,0
91,4/10/1996,0,20,2,2,0
92,4/10/1996,0,1,4,2,0
93,4/10/1996,0,11,5,2,0
94,4/10/1996,0,19,6,2,0
95,4/10/1996,0,12,7,2,0
96,4/10/1996,0,13,8,2,0
97,4/10/1996,0,3,9,2,0
98,4/10/1996,0,18,10,2,0
99,4/10/1996,0,14,16,2,0
100,4/10/1996,0,15,17,2,0
101,4/11/1996,0,10,4,2,0
102,4/11/1996,0,2,6,2,0
103,4/11/1996,0,15,7,2,0
104,4/11/1996,0,5,9,2,0
105,4/11/1996,0,19,12,2,0
106,4/11/1996,0,20,13,2,0
107,4/11/1996,0,3,14,2,0
108,4/11/1996,0,1,16,2,0
109,4/11/1996,0,8,17,2,0
110,4/11/1996,0,11,18,2,0
111,4/12/1996,0,19,2,2,0
112,4/12/1996,0,9,4,2,0
113,4/12/1996,0,3,5,2,0
114,4/12/1996,0,15,8,2,0
115,4/12/1996,0,1,10,2,0
116,4/12/1996,0,14,11,2,0
117,4/12/1996,0,7,13,2,0
118,4/12/1996,0,6,17,2,0
119,4/12/1996,0,16,18,2,0
120,4/12/1996,0,12,20,2,0
121,4/13/1996,0,18,1,2,0
122,4/13/1996,0,11,3,2,0
123,4/13/1996,0,17,7,2,0
124,4/13/1996,0,2,8,2,0
125,4/13/1996,0,5,10,2,0
126,4/13/1996,0,6,12,2,0
127,4/13/1996,0,9,14,2,0
128,4/13/1996,0,13,15,2,0
129,4/13/1996,0,4,16,2,0
130,4/13/1996,0,20,19,2,0
131,4/14/1996,0,3,1,2,0
132,4/14/1996,0,12,2,2,0
133,4/14/1996,0,18,4,2,0
134,4/14/1996,0,14,5,2,0
135,4/14/1996,0,20,6,2,0
136,4/14/1996,0,7,8,2,0
137,4/14/1996,0,11,9,2,0
138,4/14/1996,0,16,10,2,0
139,4/14/1996,0,19,15,2,0
140,4/14/1996,0,13,17,2,0
141,4/15/1996,0,4,1,2,0
142,4/15/1996,0,9,3,2,0
143,4/15/1996,0,12,7,2,0
144,4/15/1996,0,5,11,2,0
145,4/15/1996,0,8,13,2,0
146,4/15/1996,0,17,15,2,0
147,4/15/1996,0,14,16,2,0
148,4/15/1996,0,10,18,2,0
149,4/15/1996,0,6,19,2,0
150,4/15/1996,0,2,20,2,0
151,4/16/1996,0,14,1,2,0
152,4/16/1996,0,11,4,2,0
153,4/16/1996,0,2,7,2,0
154,4/16/1996,0,6,8,2,0
155,4/16/1996,0,9,10,2,0
156,4/16/1996,0,19,13,2,0
157,4/16/1996,0,12,15,2,0
158,4/16/1996,0,5,16,2,0
