1,3/31/1998,0,3,16,2,0
2,3/31/1998,0,11,7,2,0
3,3/31/1998,0,8,13,2,0
4,3/31/1998,0,10,9,2,0
5,3/31/1998,0,6,17,2,0
6,3/31/1998,0,12,19,2,0
7,3/31/1998,0,18,15,2,0
8,3/31/1998,0,1,4,2,0
9,4/1/1998,0,3,16,2,0
10,4/1/1998,0,11,7,2,0
11,4/1/1998,0,8,13,2,0
12,4/1/1998,0,10,9,2,0
13,4/1/1998,0,6,17,2,0
14,4/1/1998,0,12,19,2,0
15,4/1/1998,0,18,15,2,0
16,4/1/1998,0,1,4,2,0
17,4/2/1998,0,4,8,2,0
18,4/2/1998,0,2,16,2,0
19,4/2/1998,0,6,7,2,0
20,4/2/1998,0,1,13,2,0
21,4/2/1998,0,20,9,2,0
22,4/2/1998,0,15,5,2,0
23,4/2/1998,0,19,14,2,0
24,4/2/1998,0,17,11,2,0
25,4/2/1998,0,12,10,2,0
26,4/2/1998,0,18,3,2,0
27,4/3/1998,0,4,8,2,0
28,4/3/1998,0,2,16,2,0
29,4/3/1998,0,6,7,2,0
30,4/3/1998,0,1,13,2,0
31,4/3/1998,0,20,9,2,0
32,4/3/1998,0,15,5,2,0
33,4/3/1998,0,19,14,2,0
34,4/3/1998,0,17,11,2,0
35,4/3/1998,0,12,10,2,0
36,4/3/1998,0,18,3,2,0
37,4/4/1998,0,13,12,2,0
38,4/4/1998,0,3,17,2,0
39,4/4/1998,0,11,2,2,0
40,4/4/1998,0,5,6,2,0
41,4/4/1998,0,7,18,2,0
42,4/4/1998,0,9,19,2,0
43,4/4/1998,0,14,1,2,0
44,4/4/1998,0,16,15,2,0
45,4/4/1998,0,10,4,2,0
46,4/4/1998,0,8,20,2,0
47,4/5/1998,0,13,12,2,0
48,4/5/1998,0,3,17,2,0
49,4/5/1998,0,11,2,2,0
50,4/5/1998,0,5,6,2,0
51,4/5/1998,0,7,18,2,0
52,4/5/1998,0,9,19,2,0
53,4/5/1998,0,14,1,2,0
54,4/5/1998,0,16,15,2,0
55,4/5/1998,0,10,4,2,0
56,4/5/1998,0,8,20,2,0
57,4/6/1998,0,5,16,2,0
58,4/6/1998,0,15,7,2,0
59,4/6/1998,0,14,9,2,0
60,4/6/1998,0,2,17,2,0
61,4/6/1998,0,18,6,2,0
62,4/6/1998,0,8,10,2,0
63,4/6/1998,0,13,19,2,0
64,4/6/1998,0,12,1,2,0
65,4/6/1998,0,20,4,2,0
66,4/6/1998,0,11,3,2,0
67,4/7/1998,0,5,16,2,0
68,4/7/1998,0,15,7,2,0
69,4/7/1998,0,14,9,2,0
70,4/7/1998,0,2,17,2,0
71,4/7/1998,0,18,6,2,0
72,4/7/1998,0,8,10,2,0
73,4/7/1998,0,13,19,2,0
74,4/7/1998,0,12,1,2,0
75,4/7/1998,0,20,4,2,0
76,4/7/1998,0,11,3,2,0
77,4/8/1998,0,5,16,2,0
78,4/8/1998,0,13,7,2,0
79,4/8/1998,0,14,9,2,0
80,4/8/1998,0,2,17,2,0
81,4/8/1998,0,18,6,2,0
82,4/8/1998,0,8,10,2,0
83,4/8/1998,0,15,19,2,0
84,4/8/1998,0,12,1,2,0
85,4/8/1998,0,20,4,2,0
86,4/8/1998,0,11,3,2,0
87,4/9/1998,0,13,7,2,0
88,4/9/1998,0,15,19,2,0
89,4/10/1998,0,14,12,2,0
90,4/10/1998,0,7,17,2,0
91,4/10/1998,0,3,2,2,0
92,4/10/1998,0,16,6,2,0
93,4/10/1998,0,5,18,2,0
94,4/10/1998,0,8,19,2,0
95,4/10/1998,0,9,1,2,0
96,4/10/1998,0,11,15,2,0
97,4/10/1998,0,13,4,2,0
98,4/10/1998,0,10,20,2,0
99,4/11/1998,0,14,12,2,0
100,4/11/1998,0,7,17,2,0
101,4/11/1998,0,3,2,2,0
102,4/11/1998,0,16,6,2,0
103,4/11/1998,0,5,18,2,0
104,4/11/1998,0,8,19,2,0
105,4/11/1998,0,9,1,2,0
106,4/11/1998,0,11,15,2,0
107,4/11/1998,0,13,4,2,0
108,4/11/1998,0,10,20,2,0
109,4/12/1998,0,1,8,2,0
110,4/12/1998,0,18,16,2,0
111,4/12/1998,0,2,7,2,0
112,4/12/1998,0,20,13,2,0
113,4/12/1998,0,12,9,2,0
114,4/12/1998,0,17,5,2,0
115,4/12/1998,0,4,14,2,0
116,4/12/1998,0,6,11,2,0
117,4/12/1998,0,19,10,2,0
118,4/12/1998,0,15,3,2,0
119,4/13/1998,0,1,8,2,0
120,4/13/1998,0,18,16,2,0
121,4/13/1998,0,2,7,2,0
122,4/13/1998,0,20,13,2,0
123,4/13/1998,0,12,9,2,0
124,4/13/1998,0,17,5,2,0
125,4/13/1998,0,4,14,2,0
126,4/13/1998,0,6,11,2,0
127,4/13/1998,0,19,10,2,0
128,4/13/1998,0,15,3,2,0
129,4/14/1998,0,10,12,2,0
130,4/14/1998,0,11,17,2,0
131,4/14/1998,0,16,2,2,0
132,4/14/1998,0,7,6,2,0
133,4/14/1998,0,3,18,2,0
134,4/14/1998,0,14,19,2,0
135,4/14/1998,0,13,1,2,0
136,4/14/1998,0,5,15,2,0
137,4/14/1998,0,8,4,2,0
138,4/14/1998,0,9,20,2,0
139,4/15/1998,0,10,12,2,0
140,4/15/1998,0,11,17,2,0
141,4/15/1998,0,16,2,2,0
142,4/15/1998,0,7,6,2,0
143,4/15/1998,0,3,18,2,0
144,4/15/1998,0,14,19,2,0
145,4/15/1998,0,13,1,2,0
146,4/15/1998,0,5,15,2,0
147,4/15/1998,0,8,4,2,0
148,4/15/1998,0,9,20,2,0
149,4/16/1998,0,13,8,2,0
150,4/16/1998,0,19,12,2,0
151,4/16/1998,0,5,14,2,0
152,4/16/1998,0,20,2,2,0
153,4/16/1998,0,17,6,2,0
154,4/16/1998,0,7,11,2,0
155,4/16/1998,0,9,10,2,0
156,4/16/1998,0,15,18,2,0
157,4/16/1998,0,4,1,2,0
158,4/16/1998,0,16,3,2,0
159,4/17/1998,0,13,8,2,0
160,4/17/1998,0,19,12,2,0
161,4/17/1998,0,5,14,2,0
162,4/17/1998,0,20,2,2,0
163,4/17/1998,0,17,6,2,0
164,4/17/1998,0,7,11,2,0
165,4/17/1998,0,9,10,2,0
166,4/17/1998,0,15,18,2,0
167,4/17/1998,0,4,1,2,0
168,4/17/1998,0,16,3,2,0
169,4/18/1998,0,13,8,2,0
170,4/18/1998,0,14,5,2,0
171,4/18/1998,0,19,12,2,0
172,4/18/1998,0,17,6,2,0
173,4/18/1998,0,7,11,2,0
174,4/18/1998,0,9,10,2,0
175,4/18/1998,0,15,18,2,0
176,4/18/1998,0,4,1,2,0
177,4/18/1998,0,16,3,2,0
178,4/18/1998,0,2,20,2,0
179,4/19/1998,0,14,5,2,0
180,4/19/1998,0,8,11,2,0
181,4/19/1998,0,12,18,2,0
182,4/19/1998,0,2,20,2,0
183,4/20/1998,0,16,7,2,0
184,4/20/1998,0,9,13,2,0
185,4/20/1998,0,2,6,2,0
186,4/20/1998,0,8,11,2,0
187,4/20/1998,0,14,10,2,0
188,4/20/1998,0,12,18,2,0
189,4/20/1998,0,4,19,2,0
190,4/20/1998,0,20,1,2,0
191,4/20/1998,0,17,15,2,0
192,4/20/1998,0,5,3,2,0
193,4/21/1998,0,12,8,2,0
194,4/21/1998,0,16,7,2,0
195,4/21/1998,0,9,13,2,0
196,4/21/1998,0,2,6,2,0
197,4/21/1998,0,18,11,2,0
198,4/21/1998,0,14,10,2,0
199,4/21/1998,0,4,19,2,0
200,4/21/1998,0,20,1,2,0
201,4/21/1998,0,17,15,2,0
202,4/21/1998,0,5,3,2,0
203,4/22/1998,0,12,8,2,0
204,4/22/1998,0,16,7,2,0
205,4/22/1998,0,9,13,2,0
206,4/22/1998,0,2,6,2,0
207,4/22/1998,0,18,11,2,0
208,4/22/1998,0,14,10,2,0
209,4/22/1998,0,4,19,2,0
210,4/22/1998,0,20,1,2,0
211,4/22/1998,0,17,15,2,0
212,4/22/1998,0,5,3,2,0
213,4/23/1998,0,20,8,2,0
214,4/23/1998,0,15,16,2,0
215,4/23/1998,0,18,7,2,0
216,4/23/1998,0,12,13,2,0
217,4/23/1998,0,19,9,2,0
218,4/23/1998,0,6,5,2,0
219,4/23/1998,0,1,14,2,0
220,4/23/1998,0,2,11,2,0
221,4/23/1998,0,4,10,2,0
222,4/23/1998,0,17,3,2,0
223,4/24/1998,0,20,8,2,0
224,4/24/1998,0,15,16,2,0
225,4/24/1998,0,18,7,2,0
226,4/24/1998,0,12,13,2,0
227,4/24/1998,0,19,9,2,0
228,4/24/1998,0,6,5,2,0
229,4/24/1998,0,1,14,2,0
230,4/24/1998,0,2,11,2,0
231,4/24/1998,0,4,10,2,0
232,4/24/1998,0,17,3,2,0
233,4/25/1998,0,19,8,2,0
234,4/25/1998,0,6,16,2,0
235,4/25/1998,0,17,7,2,0
236,4/25/1998,0,4,13,2,0
237,4/25/1998,0,1,9,2,0
238,4/25/1998,0,18,5,2,0
239,4/25/1998,0,12,14,2,0
240,4/25/1998,0,15,11,2,0
